D_IPERE;M_NUMERO;M_DEBUT;M_FEXP;M_AUTO;M_PERS;M_DOMRMR;M_DOMSDR;M_DOMSR;M_DOMSM;M_DOMXCOOR;M_DOMYCOOR;P_RANG;P_DEBUT;P_FEXP;P_SEXE;P_GRAGE;P_STATUT;P_PERMIS;P_DEPLAC;D_HREDE;D_GRHRE;D_MOTIF;D_MODE;D_MODE1;D_MODE2;D_MODE3;D_MODE4;D_MODE5;D_MODE6;D_MODE7;D_MODE8;D_MODE9;D_ORIRMR;D_ORISDR;D_ORISR;D_ORISM;D_ORIXCOOR;D_ORIYCOOR;D_DESRMR;D_DESSDR;D_DESSR;D_DESSM;D_DESTXCOOR;D_DESTYCOOR
11739;9001027;;26.94;1;2;462;2466023;4620287.01;108;287500;5043500;1;;26.01;2;4;3;2;2;1908;6;11;MV;14;;;;;;;;;462;2466023;4620287.01;108;287500;5043500;462;2466023;4620287.01;108;287500;5043500
11740;9001090;1;27.72;1;3;462;2466023;4620283.01;108;290500;5043500;1;1;29.16;2;7;1;1;1;530;1;1;AC;1;;;;;;;;;462;2466023;4620283.01;108;290500;5043500;462;2466023;4620285.00;108;288500;5043500
11741;9001090;;27.72;1;3;462;2466023;4620283.01;108;290500;5043500;1;;29.16;2;7;1;1;2;1400;4;11;AC;1;;;;;;;;;462;2466023;4620285.00;108;288500;5043500;462;2466023;4620283.01;108;290500;5043500
11742;9001090;;27.72;1;3;462;2466023;4620283.01;108;290500;5043500;2;1;30.57;1;8;1;1;1;700;2;1;TC;3;;;;;;;;;462;2466023;4620282.00;108;290500;5043500;462;2466023;4620051.00;101;300500;5041500
11743;9001091;1;28.46;2;2;462;2466023;4620267.00;108;292500;5044500;1;1;40.42;1;6;1;1;1;700;2;11;AC;1;;;;;;;;;462;2466023;4620222.00;107;294500;5043500;462;2466023;4620267.00;108;292500;5044500
11744;9001091;;28.46;2;2;462;2466023;4620267.00;108;292500;5044500;1;;40.42;1;6;1;1;2;1600;5;1;AC;1;;;;;;;;;462;2466023;4620267.00;108;292500;5044500;462;2466023;4620222.00;107;294500;5043500
11745;9001091;;28.46;2;2;462;2466023;4620267.00;108;292500;5044500;2;1;36.02;2;6;1;1;1;630;2;1;AC;1;;;;;;;;;462;2466023;4620267.00;108;292500;5044500;0;0;;999;0500;0500
11746;9001091;;28.46;2;2;462;2466023;4620267.00;108;292500;5044500;2;;36.02;2;6;1;1;2;1800;5;11;AC;1;;;;;;;;;0;0;;999;0500;0500;462;2466023;4620267.00;108;292500;5044500
11747;9001211;1;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;1;42.98;1;8;1;2;1;612;2;1;TC;3;3;;;;;;;;462;2466023;4620273.00;108;293500;5047500;462;2466023;4620267.00;108;292500;5044500
11748;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;2;1515;4;11;TC;3;3;;;;;;;;462;2466023;4620267.00;108;292500;5044500;462;2466023;4620273.00;108;293500;5047500
11749;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;3;1800;5;5;MV;14;;;;;;;;;462;2466023;4620273.00;108;293500;5047500;462;2466023;4620273.00;108;292500;5047500
11750;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;4;1815;5;5;MV;14;;;;;;;;;462;2466023;4620273.00;108;292500;5047500;462;2466023;4620277.00;108;292500;5047500
11751;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;5;1830;6;11;MV;14;;;;;;;;;462;2466023;4620277.00;108;292500;5047500;462;2466023;4620273.00;108;293500;5047500
11752;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;6;1900;6;5;MV;14;;;;;;;;;462;2466023;4620273.00;108;293500;5047500;462;2466023;4620264.01;108;293500;5046500
11753;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;7;1930;6;11;MV;14;;;;;;;;;462;2466023;4620264.01;108;293500;5046500;462;2466023;4620273.00;108;293500;5047500
11754;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;8;2015;6;10;MV;14;;;;;;;;;462;2466023;4620273.00;108;293500;5047500;462;2466023;4620273.00;108;293500;5047500
11755;9001211;;38.97;0;1;462;2466023;4620273.00;108;293500;5047500;1;;42.98;1;8;1;2;9;2030;6;11;MV;14;;;;;;;;;462;2466023;4620273.00;108;293500;5047500;462;2466023;4620273.00;108;293500;5047500
11756;9001225;1;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;1;1;26.66;1;10;1;1;1;700;2;1;TC;3;4;4;;;;;;;462;2466023;4620241.00;107;295500;5046500;462;2466023;4620062.00;101;299500;5040500
11757;9001225;;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;1;;26.66;1;10;1;1;2;1630;5;11;TC;4;4;3;;;;;;;462;2466023;4620062.00;101;299500;5040500;462;2466023;4620264.02;108;295500;5046500
11758;9001225;;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;2;1;29.16;2;7;5;1;1;700;2;9;TC;3;;;;;;;;;462;2466023;4620264.02;108;295500;5046500;462;2466023;4620243.00;107;296500;5045500
11759;9001225;;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;2;;29.16;2;7;5;1;2;730;2;11;TC;3;;;;;;;;;462;2466023;4620243.00;107;296500;5045500;462;2466023;4620264.02;108;295500;5046500
11760;9001225;;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;2;;29.16;2;7;5;1;3;1530;5;10;TC;3;;;;;;;;;462;2466023;4620264.02;108;295500;5046500;462;2466023;4620243.00;107;296500;5045500
11761;9001225;;27.72;1;3;462;2466023;4620264.02;108;295500;5046500;2;;29.16;2;7;5;1;4;1545;5;11;TC;3;;;;;;;;;462;2466023;4620243.00;107;296500;5045500;462;2466023;4620264.02;108;295500;5046500
11762;9001245;1;29.18;1;1;462;2466023;4620279.00;108;292500;5046500;1;1;29.45;1;15;4;1;1;700;2;6;TC;4;4;;;;;;;;462;2466023;4620279.00;108;292500;5046500;462;2466023;4620065.01;102;298500;5039500
11763;9001245;;29.18;1;1;462;2466023;4620279.00;108;292500;5046500;1;;29.45;1;15;4;1;2;805;2;7;MV;14;;;;;;;;;462;2466023;4620065.01;102;298500;5039500;462;2466023;4620064.00;101;298500;5039500
11764;9001245;;29.18;1;1;462;2466023;4620279.00;108;292500;5046500;1;;29.45;1;15;4;1;3;1200;4;11;TC;4;4;;;;;;;;462;2466023;4620064.00;101;298500;5039500;462;2466023;4620279.00;108;292500;5046500
11765;9001282;1;40.19;1;1;462;2466023;4620285.00;108;288500;5044500;1;1;38.66;1;10;1;1;1;600;2;1;AC;1;;;;;;;;;462;2466023;4620285.00;108;288500;5044500;462;2466023;4620290.04;114;299500;5056500
11766;9001282;;40.19;1;1;462;2466023;4620285.00;108;288500;5044500;1;;38.66;1;10;1;1;2;1530;5;5;AC;1;;;;;;;;;462;2466023;4620290.04;114;299500;5056500;462;2466023;4620287.01;108;287500;5043500
11767;9001282;;40.19;1;1;462;2466023;4620285.00;108;288500;5044500;1;;38.66;1;10;1;1;3;1612;5;11;AC;1;;;;;;;;;462;2466023;4620287.01;108;287500;5043500;462;2466023;4620285.00;108;288500;5044500
11768;9001303;1;27.59;1;2;462;2466023;4620284.00;108;289500;5044500;1;1;39.19;1;6;1;1;1;600;2;1;AC;1;;;;;;;;;462;2466023;4620284.00;108;289500;5044500;462;2466023;4620605.04;117;296500;5052500
11769;9001303;;27.59;1;2;462;2466023;4620284.00;108;289500;5044500;1;;39.19;1;6;1;1;2;1530;5;11;AC;1;;;;;;;;;462;2466023;4620605.04;117;296500;5052500;462;2466023;4620284.00;108;289500;5044500
